10.1021ic302758g,10.1021Ic302758g.isotherm4.json,{[Zn4(BDC)4(BPDA)4]*5DMF*3H2O},Nitrogen,298,bar,mmol/g,0.344537,0.0190827,34.9009,1.63528,1,PIBLUJ
10.1021cg9013812,10.1021Cg9013812.Isotherm1.json,F-MOF-6,Hydrogen,77,bar,wt%,0.0119243,0.0226391,0.961731,0.906826,5,CUVWEW/CUVXAT/CUVXIB/CUVWOG/CUVXEX
10.1039c3ta10918f,10.1039C3ta10918f.isotherm1.json,[Zn(dcpa)],Nitrogen,77,bar,cm3(STP)/g,0.00515504,2.64646,0.979082,343.021,1,DEYVUA
10.1039c3ta10918f,10.1039C3ta10918f.isotherm2.json,[Zn(dcpa)],Carbon Dioxide,195,bar,cm3(STP)/g,0.00561856,5.2855,0.953506,226.764,1,DEYVUA
10.1039c3ta10918f,10.1039C3ta10918f.isotherm3.json,[Zn(dcpa)],Carbon Dioxide,273,bar,cm3(STP)/g,0.00446271,0.986983,0.998773,72.1701,1,DEYVUA
10.1039c3ta10918f,10.1039C3ta10918f.isotherm4.json,[Zn(dcpa)],Carbon Dioxide,293,bar,cm3(STP)/g,0.0149134,0.7898,1.08686,50.8743,1,DEYVUA
10.1039c3ta10918f,10.1039C3ta10918f.isotherm5.json,[Zn(dcpa)],Nitrogen,293,bar,cm3(STP)/g,0.00744863,0.19825,0.983843,1.67712,1,DEYVUA
10.1039c3ra43290d,10.1039C3ra43290d.isotherm1.json,{[Co2(L)Cl(DMF)2(H2O)]*Sx}n Desolvated,Nitrogen,77,bar,cm3(STP)/g,0.0130427,0.589891,1.01214,7.62519,1,GIJCAF
10.1021ic500288w,10.1021Ic500288w.Isotherm3.json,CAU-13,Carbon Dioxide,303,bar,mol/mol,0.136371,0.0406332,24.0712,0.5969,4,JIZWOG/JIZWIA/JIZWEW/JIZWAS
10.1021ic500288w,10.1021Ic500288w.Isotherm4.json,CAU-13,Methane,303,bar,mol/mol,0.120918,0.0058006,18.6539,0.455872,4,JIZWOG/JIZWIA/JIZWEW/JIZWAS
10.1021ic500288w,10.1021Ic500288w.Isotherm6.json,CAU-13,Nitrogen,303,bar,mol/mol,1.20223,0.0231676,38.639,0.381356,4,JIZWOG/JIZWIA/JIZWEW/JIZWAS
